,img_name,season
27232,./data/winter/5324.jpeg,3
16642,./data/summer/3365.jpeg,1
27571,./data/winter/1176.jpeg,3
26425,./data/winter/6526.jpeg,3
29879,./data/winter/2608.jpeg,3
13593,./data/summer/2866.jpeg,1
25948,./data/winter/6188.jpeg,3
18828,./data/autumn/5499.jpeg,2
6219,./data/spring/7032.jpeg,0
14149,./data/summer/387.jpeg,1
29416,./data/winter/5815.jpeg,3
26478,./data/winter/6355.jpeg,3
17577,./data/autumn/5944.jpeg,2
21808,./data/autumn/6478.jpeg,2
6155,./data/spring/6436.jpeg,0
24125,./data/autumn/1504.jpeg,2
11267,./data/summer/1361.jpeg,1
24290,./data/autumn/6820.jpeg,2
14015,./data/summer/6220.jpeg,1
29282,./data/winter/4693.jpeg,3
17621,./data/autumn/5618.jpeg,2
24843,./data/winter/2947.jpeg,3
30202,./data/winter/3722.jpeg,3
8538,./data/spring/3800.jpeg,0
9410,./data/spring/5308.jpeg,0
27477,./data/winter/545.jpeg,3
12692,./data/summer/3341.jpeg,1
19403,./data/autumn/1441.jpeg,2
19912,./data/autumn/47.jpeg,2
739,../fashiondata_tng/photos/218/2180535538-heather-gray-leather-springfield-purse-dark-brown-plastic-h-m-sunglasses-hea_400.jpg,0
27675,./data/winter/3306.jpeg,3
14720,./data/summer/2284.jpeg,1
9012,./data/spring/3983.jpeg,0
12858,./data/summer/3881.jpeg,1
14894,./data/summer/5119.jpeg,1
14370,./data/summer/2545.jpeg,1
15930,./data/summer/112.jpeg,1
26942,./data/winter/1761.jpeg,3
24643,./data/winter/6759.jpeg,3
13935,./data/summer/515.jpeg,1
19821,./data/autumn/2724.jpeg,2
13093,./data/summer/3126.jpeg,1
26824,./data/winter/1448.jpeg,3
12708,./data/summer/4822.jpeg,1
12300,./data/summer/853.jpeg,1
788,../fashiondata_tng/photos/600/6006900992-cream-h-m-sweater-denim-shirt-shirt-tawny-satchel-call-it-spring-bag_400.jpg,0
14020,./data/summer/1101.jpeg,1
4362,./data/spring/458.jpeg,0
25375,./data/winter/3043.jpeg,3
2680,../fashiondata_tng/photos/630/6308108861-manolo-blahnik-boots-7-for-all-mankind-jeans-autumn-cashmere-sweater_400.jpg,2
1662,../fashiondata_tng/photos/281/2814649746-black-summer-hat-h-m-hat_400.jpg,1
20896,./data/autumn/4647.jpeg,2
10966,./data/summer/4536.jpeg,1
26172,./data/winter/5310.jpeg,3
22546,./data/autumn/709.jpeg,2
17458,./data/summer/4213.jpeg,1
21189,./data/autumn/1955.jpeg,2
7697,./data/spring/1641.jpeg,0
26254,./data/winter/2811.jpeg,3
8016,./data/spring/94.jpeg,0
24651,./data/winter/4075.jpeg,3
21007,./data/autumn/791.jpeg,2
8664,./data/spring/1384.jpeg,0
373,../fashiondata_tng/photos/541/5414382306-camel-sheinsidecom-coat-deep-purple-springfield-sweater_400.jpg,0
8441,./data/spring/4162.jpeg,0
17784,./data/autumn/4581.jpeg,2
1675,../fashiondata_tng/photos/740/7409069204-qed-london-shorts-brown-oxfords-call-it-spring-shoes-bowler-hat-h-m-hat_400.jpg,0
30406,./data/winter/1049.jpeg,3
8849,./data/spring/286.jpeg,0
15747,./data/summer/5254.jpeg,1
14610,./data/summer/7091.jpeg,1
30154,./data/winter/3520.jpeg,3
26920,./data/winter/3976.jpeg,3
4905,./data/spring/2331.jpeg,0
18831,./data/autumn/1975.jpeg,2
23667,./data/autumn/5617.jpeg,2
12164,./data/summer/4159.jpeg,1
11541,./data/summer/1471.jpeg,1
4903,./data/spring/6561.jpeg,0
2529,../fashiondata_tng/photos/679/6797290793-camel-springfield-bag_400.jpg,0
10535,./data/summer/4044.jpeg,1
25180,./data/winter/5014.jpeg,3
1730,../fashiondata_tng/photos/709/7095709390-white-pleated-dress-post-december-dress-heather-gray-spring-post-december-coat_400.jpg,0
404,../fashiondata_tng/photos/420/4200913038-tawny-wet-seal-shoes-orange-spring-purse-tawny-forever-21-skirt-navy-urban_400.jpg,0
22518,./data/autumn/5006.jpeg,2
14541,./data/summer/1277.jpeg,1
940,../fashiondata_tng/photos/616/6166692672-red-springfield-pants-black-zara-vest-black-amisu-t-shirt-black-parfois-bo_400.jpg,0
20610,./data/autumn/1788.jpeg,2
3486,./data/spring/2510.jpeg,0
30322,./data/winter/945.jpeg,3
1803,../fashiondata_tng/photos/463/4634043314-camel-american-apparel-socks-gold-fallon-necklace_400.jpg,2
2840,../fashiondata_tng/photos/105/10571944829-beige-sm-department-store-blouse-black-cotton-on-skirt-black-summersault-sho_400.jpg,1
28732,./data/winter/6339.jpeg,3
19089,./data/autumn/2273.jpeg,2
5644,./data/spring/2726.jpeg,0
21323,./data/autumn/6405.jpeg,2
11328,./data/summer/6632.jpeg,1
30935,./data/winter/172.jpeg,3
7935,./data/spring/1791.jpeg,0
7671,./data/spring/721.jpeg,0
26477,./data/winter/2392.jpeg,3
21434,./data/autumn/566.jpeg,2
1256,../fashiondata_tng/photos/341/3414383350-light-pink-goldfield-mini-winter-kate-dress-black-over-the-knee-asos-socks-c_400.jpg,3
7876,./data/spring/6302.jpeg,0
4476,./data/spring/5487.jpeg,0
6439,./data/spring/3006.jpeg,0
2204,../fashiondata_tng/photos/403/4034762271-maxi-machima-dress-ivory-summer-h-m-hat-bronze-studded-zara-sandals_400.jpg,1
15193,./data/summer/1808.jpeg,1
12464,./data/summer/5889.jpeg,1
26491,./data/winter/5612.jpeg,3
27401,./data/winter/6218.jpeg,3
5292,./data/spring/1422.jpeg,0
12828,./data/summer/2830.jpeg,1
11295,./data/summer/5059.jpeg,1
4057,./data/spring/1184.jpeg,0
20569,./data/autumn/262.jpeg,2
1120,../fashiondata_tng/photos/158/1588638344-navy-summer-abercrombie-and-fitch-dress-army-green-forever-21-hat_400.jpg,1
22067,./data/autumn/5264.jpeg,2
401,../fashiondata_tng/photos/833/8333895197-black-mini-luggage-celine-bag-white-silk-zebra-winter-kate-blouse_400.jpg,3
10422,./data/summer/6926.jpeg,1
19394,./data/autumn/323.jpeg,2
17015,./data/summer/4566.jpeg,1
23076,./data/autumn/6351.jpeg,2
20704,./data/autumn/3328.jpeg,2
27408,./data/winter/414.jpeg,3
4047,./data/spring/6795.jpeg,0
16795,./data/summer/5614.jpeg,1
7196,./data/spring/2816.jpeg,0
3185,../fashiondata_tng/photos/102/10212983715-avon-dress-call-it-spring-purse-gomax-pumps_400.jpg,0
13146,./data/summer/4105.jpeg,1
19617,./data/autumn/6715.jpeg,2
1562,../fashiondata_tng/photos/521/5217153949-black-lace-up-booties-spring-boots-red-esprit-belt-purple-h-m-cardigan-red_400.jpg,0
584,../fashiondata_tng/photos/379/3797264977-peach-winter-kate-dress-light-pink-zadig-voltaire-bag_400.jpg,3
18237,./data/autumn/2072.jpeg,2
1331,../fashiondata_tng/photos/349/3499476038-blue-h-m-top-yellow-shoes-blue-zara-blazer-dark-brown-spring-bag_400.jpg,0
5672,./data/spring/1272.jpeg,0
17006,./data/summer/4420.jpeg,1
17181,./data/summer/4663.jpeg,1
19312,./data/autumn/5292.jpeg,2
24808,./data/winter/3775.jpeg,3
18689,./data/autumn/4516.jpeg,2
20352,./data/autumn/4243.jpeg,2
23160,./data/autumn/5139.jpeg,2
19382,./data/autumn/2276.jpeg,2
6463,./data/spring/6542.jpeg,0
21647,./data/autumn/89.jpeg,2
13120,./data/summer/5872.jpeg,1
9875,./data/spring/5975.jpeg,0
3610,./data/spring/173.jpeg,0
22586,./data/autumn/6369.jpeg,2
28740,./data/winter/1461.jpeg,3
4432,./data/spring/1471.jpeg,0
14382,./data/summer/5679.jpeg,1
7958,./data/spring/806.jpeg,0
7727,./data/spring/3889.jpeg,0
21586,./data/autumn/2190.jpeg,2
2305,../fashiondata_tng/photos/877/8775631434-aeropostale-top-sweatpants-old-navy-pants-call-it-spring-heels_400.jpg,0
23765,./data/autumn/5948.jpeg,2
10553,./data/summer/3070.jpeg,1
7722,./data/spring/5625.jpeg,0
495,../fashiondata_tng/photos/109/10954465072-black-summer-buffalo-exchange-hat-black-fruit-talbots-sweater_400.jpg,1
13000,./data/summer/1256.jpeg,1
23686,./data/autumn/5071.jpeg,2
9506,./data/spring/3681.jpeg,0
232,../fashiondata_tng/photos/717/7170872442-springfield-jeans-bershka-t-shirt-h-m-necklace_400.jpg,0
11931,./data/summer/7094.jpeg,1
16386,./data/summer/164.jpeg,1
3559,./data/spring/6878.jpeg,0
3659,./data/spring/611.jpeg,0
12419,./data/summer/2237.jpeg,1
9269,./data/spring/988.jpeg,0
3958,./data/spring/964.jpeg,0
9486,./data/spring/5687.jpeg,0
18686,./data/autumn/3702.jpeg,2
13390,./data/summer/2574.jpeg,1
31390,./data/winter/1790.jpeg,3
18263,./data/autumn/716.jpeg,2
3456,./data/spring/4654.jpeg,0
75,../fashiondata_tng/photos/101/10140662967-call-it-spring-boots-forever-21-jacket-forever-21-shirt-gifted-bag_400.jpg,0
3084,../fashiondata_tng/photos/387/3875190239-carrot-orange-summery-floral-dress-off-white-lace-cardigan-hot-pink-belt_400.jpg,1
18088,./data/autumn/5652.jpeg,2
22946,./data/autumn/5987.jpeg,2
8892,./data/spring/6351.jpeg,0
20521,./data/autumn/5995.jpeg,2
910,../fashiondata_tng/photos/216/2164911474-brown-landmark-boots-black-summersault-tights-black-forever-21-pants_400.jpg,1
22231,./data/autumn/7055.jpeg,2
18722,./data/autumn/1308.jpeg,2
10581,./data/summer/3093.jpeg,1
4999,./data/spring/2547.jpeg,0
4486,./data/spring/5306.jpeg,0
29566,./data/winter/1274.jpeg,3
12389,./data/summer/6601.jpeg,1
31639,./data/winter/6182.jpeg,3
19924,./data/autumn/2916.jpeg,2
10662,./data/summer/3074.jpeg,1
19158,./data/autumn/350.jpeg,2
3951,./data/spring/6264.jpeg,0
6046,./data/spring/7090.jpeg,0
25367,./data/winter/4396.jpeg,3
766,../fashiondata_tng/photos/598/5980972613-black-winter-time-coat-black-h-m-hat-blue-forever-21-sweater_400.jpg,3
5092,./data/spring/443.jpeg,0
5618,./data/spring/3991.jpeg,0
30989,./data/winter/4648.jpeg,3
1434,../fashiondata_tng/photos/200/2002470768-camel-platform-steve-madden-sandals-light-blue-spring-forever-21-dress_400.jpg,0
7736,./data/spring/3538.jpeg,0
16302,./data/summer/820.jpeg,1
28146,./data/winter/3853.jpeg,3
30990,./data/winter/2612.jpeg,3
13688,./data/summer/5154.jpeg,1
8324,./data/spring/411.jpeg,0
25870,./data/winter/1250.jpeg,3
31012,./data/winter/6721.jpeg,3
13382,./data/summer/190.jpeg,1
1655,../fashiondata_tng/photos/524/5247782220-the-attic-people-vintage-boots-autumn-floral-the-attic-people-vintage-dress_400.jpg,2
18045,./data/autumn/3278.jpeg,2
28997,./data/winter/4265.jpeg,3
22774,./data/autumn/5436.jpeg,2
12067,./data/summer/350.jpeg,1
25112,./data/winter/1831.jpeg,3
10891,./data/summer/4362.jpeg,1
463,../fashiondata_tng/photos/921/9218904899-black-korean-rose-dress-lime-green-lulus-blazer-black-call-it-spring-heels_400.jpg,0
18523,./data/autumn/2773.jpeg,2
3325,./data/spring/3087.jpeg,0
22403,./data/autumn/7010.jpeg,2
29882,./data/winter/3907.jpeg,3
8149,./data/spring/2502.jpeg,0
29063,./data/winter/4275.jpeg,3
7339,./data/spring/2988.jpeg,0
1086,../fashiondata_tng/photos/834/8343063532-black-forever-21-bag-heather-gray-slip-on-call-it-spring-shoes_400.jpg,0
9786,./data/spring/2289.jpeg,0
18069,./data/autumn/2214.jpeg,2
24892,./data/winter/6562.jpeg,3
15893,./data/summer/5423.jpeg,1
10576,./data/summer/6723.jpeg,1
5230,./data/spring/1313.jpeg,0
7440,./data/spring/4309.jpeg,0
8858,./data/spring/3998.jpeg,0
18337,./data/autumn/911.jpeg,2
6561,./data/spring/4787.jpeg,0
3197,../fashiondata_tng/photos/198/1984279199-navy-spring-boots-camel-old-navy-coat-black-beret-bizou-hat-heather-gray-t_400.jpg,0
12306,./data/summer/446.jpeg,1
1571,../fashiondata_tng/photos/554/5547707601-h-mdiy-distressed-jeans-call-it-spring-purse-winners-top_400.jpg,0
19977,./data/autumn/4395.jpeg,2
31669,./data/winter/2313.jpeg,3
21900,./data/autumn/671.jpeg,2
23439,./data/autumn/4372.jpeg,2
8643,./data/spring/5902.jpeg,0
26851,./data/winter/1663.jpeg,3
1248,../fashiondata_tng/photos/700/7001583896-christian-louboutin-pumps-lace-zara-top-floral-spring-topshop-skirt_400.jpg,0
12216,./data/summer/1828.jpeg,1
27296,./data/winter/6428.jpeg,3
715,../fashiondata_tng/photos/750/7504586142-autumn-ripple-accessories-asos-shoes-asos-jeans-su-estilo-top_400.jpg,2
13965,./data/summer/62.jpeg,1
8354,./data/spring/714.jpeg,0
620,../fashiondata_tng/photos/894/8946470724-black-spring-boots-red-h-m-sweater-red-ralph-lauren-shirt-red-smart-set-sk_400.jpg,0
9886,./data/spring/2853.jpeg,0
8289,./data/spring/6689.jpeg,0
13203,./data/summer/4062.jpeg,1
25568,./data/winter/1342.jpeg,3
12709,./data/summer/4209.jpeg,1
14504,./data/summer/4713.jpeg,1
11943,./data/summer/4220.jpeg,1
28198,./data/winter/888.jpeg,3
30839,./data/winter/538.jpeg,3
29252,./data/winter/6380.jpeg,3
9008,./data/spring/6342.jpeg,0
18043,./data/autumn/3411.jpeg,2
25287,./data/winter/6823.jpeg,3
7422,./data/spring/3997.jpeg,0
30366,./data/winter/5353.jpeg,3
13493,./data/summer/2242.jpeg,1
20944,./data/autumn/1044.jpeg,2
4601,./data/spring/1114.jpeg,0
30586,./data/winter/191.jpeg,3
10191,./data/spring/7059.jpeg,0
3862,./data/spring/6050.jpeg,0
15714,./data/summer/2608.jpeg,1
14761,./data/summer/3429.jpeg,1
3523,./data/spring/1607.jpeg,0
18124,./data/autumn/6588.jpeg,2
29627,./data/winter/2255.jpeg,3
20699,./data/autumn/3643.jpeg,2
20053,./data/autumn/4906.jpeg,2
14297,./data/summer/4837.jpeg,1
8299,./data/spring/5627.jpeg,0
13986,./data/summer/6167.jpeg,1
8095,./data/spring/6633.jpeg,0
7221,./data/spring/1856.jpeg,0
29189,./data/winter/727.jpeg,3
146,../fashiondata_tng/photos/643/6434180798-spring-dresses-comme-ca-dress_400.jpg,0
16231,./data/summer/3209.jpeg,1
944,../fashiondata_tng/photos/616/6169785878-black-heels-vince-camuto-boots-black-fall-fashion-forever-21-dress_400.jpg,2
26261,./data/winter/1588.jpeg,3
29165,./data/winter/1643.jpeg,3
22781,./data/autumn/6991.jpeg,2
28330,./data/winter/344.jpeg,3
16338,./data/summer/4128.jpeg,1
24870,./data/winter/4207.jpeg,3
19205,./data/autumn/1940.jpeg,2
18535,./data/autumn/1388.jpeg,2
27893,./data/winter/907.jpeg,3
1227,../fashiondata_tng/photos/106/10662589958-spring-road-skirt-cos-t-shirt-marni-for-h-m-sandals_400.jpg,0
12143,./data/summer/142.jpeg,1
12707,./data/summer/1222.jpeg,1
30827,./data/winter/1481.jpeg,3
4384,./data/spring/6287.jpeg,0
8505,./data/spring/4036.jpeg,0
28937,./data/winter/7014.jpeg,3
12734,./data/summer/5397.jpeg,1
11889,./data/summer/2941.jpeg,1
2877,../fashiondata_tng/photos/276/2767307772-ruby-red-summer-roxana-simon-dress-black-amelie-heels-silver-random-accessor_400.jpg,1
22776,./data/autumn/334.jpeg,2
23681,./data/autumn/6416.jpeg,2
4398,./data/spring/7003.jpeg,0
10022,./data/spring/6154.jpeg,0
15875,./data/summer/1413.jpeg,1
1599,../fashiondata_tng/photos/265/2656435936-black-spring-boots-maroon-beret-bizou-hat-forest-green-velvet-h-m-blazer-b_400.jpg,0
8640,./data/spring/2622.jpeg,0
723,../fashiondata_tng/photos/279/2796975715-red-silk-kimono-winter-kate-jacket_400.jpg,3
24217,./data/autumn/2048.jpeg,2
5300,./data/spring/1618.jpeg,0
25539,./data/winter/6415.jpeg,3
18446,./data/autumn/1381.jpeg,2
27759,./data/winter/6336.jpeg,3
19436,./data/autumn/1331.jpeg,2
18231,./data/autumn/1752.jpeg,2
10126,./data/spring/2895.jpeg,0
29601,./data/winter/6307.jpeg,3
10566,./data/summer/2646.jpeg,1
1787,../fashiondata_tng/photos/225/2257730174-autumn-cashmere-sweater_400.jpg,2
1193,../fashiondata_tng/photos/870/8706600610-navy-studded-ankle-chloe-boots-white-summer-topshop-dress_400.jpg,1
14403,./data/summer/90.jpeg,1
16369,./data/summer/4850.jpeg,1
10028,./data/spring/129.jpeg,0
4033,./data/spring/7052.jpeg,0
26497,./data/winter/1768.jpeg,3
17462,./data/summer/5646.jpeg,1
31082,./data/winter/6567.jpeg,3
24336,./data/autumn/1634.jpeg,2
16666,./data/summer/2416.jpeg,1
20791,./data/autumn/2827.jpeg,2
30270,./data/winter/6342.jpeg,3
2385,../fashiondata_tng/photos/239/2394095911-black-summer-surplus-hat-navy-diy-studded-wrangler-shorts_400.jpg,1
29391,./data/winter/2680.jpeg,3
12949,./data/summer/1805.jpeg,1
17654,./data/autumn/2266.jpeg,2
21080,./data/autumn/336.jpeg,2
6869,./data/spring/510.jpeg,0
22632,./data/autumn/2899.jpeg,2
24839,./data/winter/1267.jpeg,3
19671,./data/autumn/1145.jpeg,2
9960,./data/spring/1732.jpeg,0
2235,../fashiondata_tng/photos/948/9484768120-black-m2-bag-gold-springfield-sandals-camel-high-waisted-zara-pants_400.jpg,0
20052,./data/autumn/773.jpeg,2
514,../fashiondata_tng/photos/940/9408397173-call-it-spring-boots-forever-21-sweater-chanel-purse-diy-skirt_400.jpg,0
22235,./data/autumn/3301.jpeg,2
29682,./data/winter/5894.jpeg,3
8593,./data/spring/6435.jpeg,0
25902,./data/winter/3688.jpeg,3
3151,../fashiondata_tng/photos/345/3459393363-mustard-zara-shoes-camel-springfield-bag_400.jpg,0
30937,./data/winter/6927.jpeg,3
26674,./data/winter/1651.jpeg,3
23225,./data/autumn/3700.jpeg,2
9566,./data/spring/1481.jpeg,0
29270,./data/winter/925.jpeg,3
12344,./data/summer/6196.jpeg,1
22203,./data/autumn/4693.jpeg,2
3076,../fashiondata_tng/photos/189/1897453812-green-all-stars-3-chucks-sneakers-forest-green-winter-coat-vintage-coat_400.jpg,3
18560,./data/autumn/5392.jpeg,2
234,../fashiondata_tng/photos/717/7171075571-gold-forever-21-skirt-black-summersault-wedges_400.jpg,1
19642,./data/autumn/3899.jpeg,2
12558,./data/summer/33.jpeg,1
8598,./data/spring/6806.jpeg,0
18570,./data/autumn/4947.jpeg,2
26877,./data/winter/166.jpeg,3
7021,./data/spring/2321.jpeg,0
3160,../fashiondata_tng/photos/102/10264504733-forever-21-shirt-call-it-spring-clutch-purse-forever-21-peplum-skirt_400.jpg,0
31324,./data/winter/68.jpeg,3
23803,./data/autumn/465.jpeg,2
22262,./data/autumn/6461.jpeg,2
27777,./data/winter/4138.jpeg,3
24139,./data/autumn/1067.jpeg,2
15504,./data/summer/4558.jpeg,1
7982,./data/spring/400.jpeg,0
28578,./data/winter/6600.jpeg,3
27878,./data/winter/128.jpeg,3
12078,./data/summer/2811.jpeg,1
2328,../fashiondata_tng/photos/887/8876313101-black-winter-ugg-boots-black-beanie-forever-21-hat_400.jpg,3
21400,./data/autumn/6366.jpeg,2
9213,./data/spring/2658.jpeg,0
17974,./data/autumn/6508.jpeg,2
26588,./data/winter/3765.jpeg,3
4443,./data/spring/4776.jpeg,0
23688,./data/autumn/3681.jpeg,2
6547,./data/spring/6386.jpeg,0
9626,./data/spring/5833.jpeg,0
3698,./data/spring/3738.jpeg,0
20086,./data/autumn/5709.jpeg,2
14292,./data/summer/431.jpeg,1
16169,./data/summer/3783.jpeg,1
7274,./data/spring/4807.jpeg,0
15525,./data/summer/1716.jpeg,1
2319,../fashiondata_tng/photos/878/8780641107-black-spring-shoes-black-zara-skirt_400.jpg,0
28869,./data/winter/1576.jpeg,3
22,../fashiondata_tng/photos/983/9838902504-trask-bag-bdg-shorts-call-it-spring-wedges-luluscom-top_400.jpg,0
29087,./data/winter/1702.jpeg,3
17644,./data/autumn/6425.jpeg,2
13704,./data/summer/2731.jpeg,1
28609,./data/winter/4097.jpeg,3
23179,./data/autumn/3167.jpeg,2
29746,./data/winter/5729.jpeg,3
12,../fashiondata_tng/photos/348/3486488208-stitches-t-shirt-call-it-spring-boots-h-m-jeans-second-hand-shirt_400.jpg,0
3091,../fashiondata_tng/photos/219/2199144114-black-ankle-bucket-call-it-spring-boots_400.jpg,0
9112,./data/spring/3041.jpeg,0
9340,./data/spring/1073.jpeg,0
20861,./data/autumn/4894.jpeg,2
5149,./data/spring/1483.jpeg,0
28866,./data/winter/5601.jpeg,3
16147,./data/summer/2092.jpeg,1
26196,./data/winter/2569.jpeg,3
12476,./data/summer/1405.jpeg,1
25316,./data/winter/1752.jpeg,3
1314,../fashiondata_tng/photos/936/9366338068-call-it-spring-boots-forever-21-jeans-plaid-mossimo-shirt-mossimo-t-shirt_400.jpg,0
22496,./data/autumn/48.jpeg,2
26876,./data/winter/637.jpeg,3
23576,./data/autumn/2776.jpeg,2
18212,./data/autumn/6362.jpeg,2
29131,./data/winter/6596.jpeg,3
8540,./data/spring/3200.jpeg,0
4328,./data/spring/3353.jpeg,0
21463,./data/autumn/5655.jpeg,2
15635,./data/summer/4502.jpeg,1
17425,./data/summer/3232.jpeg,1
7436,./data/spring/4173.jpeg,0
12885,./data/summer/5576.jpeg,1
3751,./data/spring/6915.jpeg,0
23575,./data/autumn/6309.jpeg,2
11030,./data/summer/5786.jpeg,1
4288,./data/spring/6525.jpeg,0
24714,./data/winter/4044.jpeg,3
19884,./data/autumn/486.jpeg,2
23546,./data/autumn/3519.jpeg,2
6431,./data/spring/194.jpeg,0
19201,./data/autumn/6541.jpeg,2
14187,./data/summer/3593.jpeg,1
17314,./data/summer/819.jpeg,1
14907,./data/summer/6092.jpeg,1
3615,./data/spring/887.jpeg,0
6446,./data/spring/3734.jpeg,0
14669,./data/summer/4323.jpeg,1
21850,./data/autumn/684.jpeg,2
17204,./data/summer/2520.jpeg,1
4715,./data/spring/3275.jpeg,0
1848,../fashiondata_tng/photos/132/1322858203-leather-spring-shoes-knit-joe-fresh-style-sweater-nude-calvin-klein-tights-_400.jpg,0
24295,./data/autumn/2975.jpeg,2
1926,../fashiondata_tng/photos/535/5359912420-call-it-spring-boots-h-m-purse-h-m-skirt-aldo-necklace-forever-21-watch_400.jpg,0
12230,./data/summer/4951.jpeg,1
12181,./data/summer/2556.jpeg,1
803,../fashiondata_tng/photos/369/3692525602-promod-leggings-thrifted-shirt-summer-shoes-longchamp-purse_400.jpg,1
17241,./data/summer/4273.jpeg,1
10182,./data/spring/862.jpeg,0
29830,./data/winter/815.jpeg,3
27825,./data/winter/2656.jpeg,3
4757,./data/spring/3699.jpeg,0
31417,./data/winter/982.jpeg,3
17561,./data/autumn/1899.jpeg,2
24545,./data/autumn/84.jpeg,2
13418,./data/summer/4643.jpeg,1
23395,./data/autumn/2658.jpeg,2
6091,./data/spring/4557.jpeg,0
19244,./data/autumn/2989.jpeg,2
14924,./data/summer/2338.jpeg,1
3924,./data/spring/4474.jpeg,0
25657,./data/winter/3143.jpeg,3
14004,./data/summer/332.jpeg,1
10660,./data/summer/6697.jpeg,1
670,../fashiondata_tng/photos/860/8607973762-navy-spring-boots-bronze-vintage-coat-heather-gray-striped-club-monaco-shirt_400.jpg,0
2941,../fashiondata_tng/photos/340/3408485688-tawny-call-it-spring-bag-denim-shorts-white-tank-top-leopard-print-wedges_400.jpg,0
20508,./data/autumn/335.jpeg,2
12469,./data/summer/4267.jpeg,1
9907,./data/spring/109.jpeg,0
14318,./data/summer/4310.jpeg,1
18949,./data/autumn/6705.jpeg,2
17392,./data/summer/6883.jpeg,1
7122,./data/spring/234.jpeg,0
28081,./data/winter/6057.jpeg,3
17797,./data/autumn/2692.jpeg,2
9484,./data/spring/3623.jpeg,0
15331,./data/summer/1289.jpeg,1
27404,./data/winter/4517.jpeg,3
24883,./data/winter/4308.jpeg,3
11057,./data/summer/1660.jpeg,1
4862,./data/spring/2356.jpeg,0
2267,../fashiondata_tng/photos/103/10378548162-black-call-it-spring-boots-red-checkered-old-navy-shirt_400.jpg,0
1893,../fashiondata_tng/photos/238/2383130743-black-easy-jeans-american-apparel-jeans-black-call-it-spring-heels_400.jpg,0
